,avg DF0,avg DDF0,avg Jitter,avg Shimmer,avg apq,avg ppq,avg logE,std DF0,std DDF0,std Jitter,std Shimmer,std apq,std ppq,std logE,skewness DF0,skewness DDF0,skewness Jitter,skewness Shimmer,skewness apq,skewness ppq,skewness logE,kurtosis DF0,kurtosis DDF0,kurtosis Jitter,kurtosis Shimmer,kurtosis apq,kurtosis ppq,kurtosis logE,ID,target
163,0.0544843561947345,-0.0027040620334446,0.4607344043255537,3.26852320748904,3.835101658706296,0.3064716857229593,-7.539130137988355,0.6871207356452942,1.0628726482391355,0.3648269924272825,3.637784184534811,2.950840795653912,0.2656207215906973,1.1345353811323635,-0.0229109916836023,-0.2243512570858001,0.682617297578734,1.089790915416199,0.9964669074928992,1.3395818855443096,-0.5075237770655995,-0.3369311149329705,-0.2617796157184653,-0.4344738458199608,0.3572733682826645,0.3903413399408761,1.4746430475303125,-1.0508031912474012,1161,1
191,0.3631259202957153,-0.0966921374201774,0.5061360859926797,3.6089687245441526,5.524619921177623,0.3060350715433845,-7.320045435377454,1.4014859199523926,2.1842215061187744,0.3758266458757959,4.177170227760729,3.421995965479408,0.2312684675858998,0.3246377679102303,0.1941463351249694,-0.3946931064128876,0.8268512700313003,1.3024353391258434,0.5381087236329961,1.2304795329040992,-0.1817887866102044,-0.5115285638072762,-0.7470725729712617,0.4567378972640226,1.1316041938845718,-0.8776986102578479,1.8006152711897476,-0.5759760542646291,1188,1
193,0.0098446495831012,0.0061821634881198,0.6671962939822528,2.7564201365812075,3.053615526635097,0.4870392665087163,-6.099813276830091,0.987475037574768,1.5026251077651978,0.5402288166254264,3.1362844912784777,2.365491224386852,0.3570049596984742,0.1868317318299982,0.0975720658898353,-0.2681339085102081,0.8302410349845042,1.211389736212214,1.1260962831408623,1.1749327740960755,-0.3434732991263356,-0.0727677995128996,0.2027459061286736,0.3091450661939063,0.9794938198554184,2.040222212426163,1.1479610902494937,-0.0500445441048875,1190,1
196,0.0516095831990242,-0.0103543912991881,0.848231905436799,2.4681523481989505,3.12479619018106,0.5600957603539288,-8.008579392367665,2.563549757003784,2.603139877319336,0.609146055994086,3.3161719227763933,2.4084271928573906,0.406031646021268,1.0550691955234734,0.0825040340423584,-0.3513801693916321,0.2028174763466836,2.30055336117051,1.0937578940910746,0.5641135086954927,-0.2796298938343136,-0.9450898167497828,-0.7257522325317636,-1.2854899148378522,5.808124331393241,0.4394978984945559,-0.7876568805481279,-0.4168072858546883,1193,1
197,-0.0149062797427177,0.0583910942077636,0.5475668185048594,0.5455938872787728,0.8285093599118565,0.3660413062385922,-3.89521618002014,0.8912528157234192,1.0743061304092407,0.4638760051908025,0.7089859330661368,0.6601763870683319,0.2661613736482973,0.2789977444965391,0.0423021838068962,0.217344045639038,1.2831601931873646,1.8117705156690824,0.5568019566534398,0.7902510243362096,-0.6323976451155936,0.5649660997180894,0.4223543746000944,1.4590418736379434,3.5470801359372794,-0.9054204225694352,-0.0060619661092959,0.0801268115529332,1194,1
202,-0.0347051732242107,0.0128153804689645,0.5538204398447746,2.0265137623041016,2.7046290889521347,0.3960994453526549,-6.076348577691068,0.8973534107208252,1.2129513025283811,0.4531686079700173,2.5852652757895647,2.122144135863784,0.3110348743903712,0.5368505035127815,0.1163835451006889,-0.3876044154167175,1.1352954538440505,1.481423076782528,0.9022698659286148,0.8798862627408031,0.5555281955957586,0.3354502146500406,-0.302721306293809,1.134016988988268,1.9711630826323447,0.5625742192406031,0.4556198634861914,-0.3023929344596903,1199,1
204,0.1101242676377296,-0.0213052853941917,0.4380728005528445,1.7926331846500898,4.174920805461401,0.2748295949615101,-9.96432869617714,1.2059463262557983,1.6585205793380735,0.346939730652507,3.084106586877658,4.456857535449732,0.1909286140350483,3.861592007558031,0.392200767993927,-0.2520968019962311,1.5047986974452696,3.3372377856912783,1.7845798578169303,1.3162671256299734,-0.2857819394168998,0.7161332756045509,-0.1900151483673209,3.50782416185512,12.390344803963156,2.4537886350222893,3.428751651071039,-1.6167215776735244,1201,1
205,-0.0192158203572034,0.0113670518621802,0.8985059537382905,1.172356988617021,1.6758718419777756,0.6929432880889607,-5.703028128029058,1.691932201385498,2.848273992538452,0.891738288304364,1.4414459359582632,1.1947832897730195,0.5818557090672956,0.2338675744234882,0.0344067476689815,-0.722478449344635,1.7353784455515728,1.933342227065422,0.6678761006303635,1.5631812682103718,0.0972677130157661,1.9590842999775693,2.2912063199863786,3.2314753073091094,4.019054965296683,-0.3897456604658225,3.170160058548796,-0.6604322659999871,1202,1
207,0.0958127304911613,-0.0138355251401662,0.4703965452170144,4.26106618988714,6.769426785566517,0.2955857474849329,-6.106959072399699,0.7476553320884705,0.990760326385498,0.3654091661916637,5.119330224837068,3.9542221997821088,0.186321928510085,0.4935078183286023,-0.3733347654342651,0.286404401063919,0.5155174230441307,1.3136958132733354,-0.1408936803278225,0.5824482506421351,-0.9796721321058088,-0.4321724188287135,-0.6581570962001431,-1.0146193154053242,1.006157613539206,-1.3342384436237429,-0.1076746120861757,0.8277782943206029,1205,1
220,-0.0048046801239252,-0.0283357575535774,0.8318596758300666,2.4016014102128693,2.8959151601462656,0.6515446598339855,-7.232164032990764,1.3932113647460938,1.9930579662323,0.773589812526665,2.654082056155277,2.5082126394233675,0.5001115736097557,0.5658241204967701,0.070311814546585,-0.043707150965929,2.096366844178124,1.1391112393622969,0.9337385208809112,1.5759721906897746,-1.4725952365947783,2.5532239935858607,0.5389286737086456,5.835093604686385,0.5968701637350549,0.292888499123316,2.6313722777441404,2.392720916374609,1218,1
221,0.0759172737598419,0.0074796816334128,0.2009050770403713,1.2891311796800675,1.6601118728449769,0.1474256745662139,-5.394147955892456,0.7221745848655701,1.069255828857422,0.1954735441618857,1.3870648202104614,1.4351611827349653,0.1279860773597717,0.4503283502275152,0.3515191972255707,-0.11615751683712,2.086914347147228,1.3264491215001832,1.0400448086085927,1.3630027785441057,-0.6589029199935078,2.658978942051234,0.6947595120766827,5.608820198128887,1.7278150801993617,-0.052246619287247,1.8382304329705272,-0.1637281343489229,1219,1
224,-0.012632131576538,-0.0116223534569144,0.5671962461054072,1.9487613395285108,2.5393474552278428,0.4294808727502933,-6.681258495018232,1.562958002090454,2.2541024684906006,0.45539753034079,2.969632320948373,2.450921100392455,0.3200110809994194,0.3764074307251841,0.2090933471918106,0.3547740280628204,1.0049542901030726,3.0630981123770185,1.6240376929235123,0.5482405404664398,0.439103366059424,0.0969810011906187,-0.0515756448207951,0.7076101420386731,11.096291624503843,2.36402688620444,-0.612513945585226,-0.2713993673795243,1221,1
225,0.0814569070935249,0.0170154571533203,0.3111984673026957,0.695602731297148,0.5203699228300462,0.2356588755878259,-4.850712671741946,0.5575004816055298,0.7408727407455444,0.2596869680579711,0.7690599411510496,0.3315341221009762,0.1512276777008464,0.2265843670964525,0.591389000415802,-0.1821281313896179,1.0067717593189875,0.859891416538018,0.3454605225535835,0.5008372359454998,-0.0518408861359556,-0.1961772876822056,0.4849811630130074,0.889665741642129,-0.5084840673609667,-1.1994719042773887,-0.6898864175248121,-0.6974199185127303,1224,1
229,0.1850061863660812,-0.2471063733100891,1.1150669904034476,0.8184853688165248,1.13583974506481,0.6032707182463992,-4.763679237229506,1.6107319593429563,1.4861422777175903,1.0256623955764284,1.0637584747922315,0.5962954856963256,0.527928332954591,0.2423970938000078,0.3039552271366119,0.1077530831098556,0.6159607306206845,1.4343173734596228,0.4324261499660725,0.9529318336466772,-0.6474520134817388,-0.4800764839825424,-0.1135304846383715,-0.9128204244277888,1.0285032937200764,-0.9055374865915176,-0.0907860519194048,-0.9427048006232162,1229,1
231,-0.0145075870677828,-0.0027679742779582,0.4931844600694529,0.8934255169191184,0.5848232187348683,0.3907227580902588,-4.916790673050761,0.7954319715499878,1.0731228590011597,0.3680196675051628,1.735924743804396,0.4205513607749957,0.266209925748526,0.4708131315035608,0.2361537814140319,0.4337824285030365,0.6918541831282918,3.598134816586139,0.650420435954732,0.9066673380103644,-1.3129513613470472,-0.4141959734184639,-0.567734356963816,-0.2422790823425522,12.978261182538018,-0.2791776028806274,0.2108084993496866,0.5365558451646071,1230,1
237,0.0825315564870834,-0.1055173873901367,1.1356608062416598,2.498092647563532,2.939784821970918,0.7077533331628734,-6.030436786776168,2.36999773979187,3.551945209503174,1.3363507209864498,3.416460660647664,2.8599081566239715,0.9964611550310224,0.6038209281419106,0.8285618424415588,-1.475716471672058,2.6180080192033484,1.5864821936117577,0.8195066659736516,3.847192722161858,-0.515104583617492,4.677842544295968,5.939498141412519,7.025387500028447,1.318260457649596,-0.7922226130653298,15.712864036243763,-0.3769914495470496,1237,1
241,-0.0173527393490076,-0.008453369140625,0.3478835791920062,0.86415192991909,1.077256384987212,0.2242641574652988,-4.752999684356165,1.2561150789260864,1.5524094104766846,0.2917569771461393,0.9886348655227108,0.8274354484515547,0.1744559542391961,0.249879430236427,0.2276772260665893,0.3407999873161316,1.2745877569162751,1.2129757394828629,0.932499225278648,0.8648322706239592,-0.0738075918040051,0.6126725166676086,0.5914085101473883,1.7017014758754048,0.9023722165553149,0.0790125364666765,0.321537750172975,-0.8678893221706465,1241,1
246,-0.8264102935791016,-0.1497182548046112,1.6506741775933165,6.628882323479689,14.119575687265932,1.2612263171837208,-12.016861473041246,4.303119659423828,7.321724891662598,1.755293050260349,7.437350670536097,9.938258200615028,0.9577989696774089,2.0437786213159628,0.586968719959259,0.5446221232414246,1.7280749223929317,1.5746743606704985,0.4067689275039883,2.2396004063756862,0.2008470480585578,2.5219433741233708,4.027889379789667,2.441113562640095,2.529869432880657,-1.098308578447629,5.9300289386327485,-0.6511690392715868,1247,1
251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252,1
254,0.1042820885777473,-0.0190639737993478,0.4882718092105433,1.6903741415757116,3.539247529719093,0.3288889759045886,-7.180877800721936,1.131089210510254,1.3782707452774048,0.4074508988105156,2.130662881422878,2.5641674256540674,0.234441859362775,0.5946315962403059,0.7461726069450378,0.0865167006850242,2.29788546547874,2.1547632217835804,0.8263872096403788,0.6671129392459086,0.5280575651832876,2.3734061759359912,-0.4632108629115024,8.989199557953357,4.92281540737211,1.0195636560065315,0.0183968768256015,0.1270647817483707,1257,1
255,0.0027933293022215,0.0189570672810077,0.3933049097944769,0.3790055017269726,0.5244508724322656,0.226976106495067,-3.993111276011738,0.5994784235954285,0.88200443983078,0.3381414258070201,0.4678140431865824,0.2972616535367419,0.2259230441372182,0.20583071564512,0.1966647803783416,-0.1213371232151985,1.518350416647312,1.12885313612968,1.1026362641872625,1.515614605970801,-0.1280889638391701,0.8888079987595958,0.0243722412621987,1.9288106408487984,-0.0420020334626869,1.7403064038890408,1.7838482328553384,-0.7681380130899638,1258,1
256,-0.0202104933559894,0.0060473354533314,0.4821017847980856,3.834002384927243,5.771234492568671,0.3193380302505162,-8.152876854210362,0.8081995844841003,1.2915761470794678,0.4188220747512317,4.9443540011040366,4.207569899470881,0.2647217585422835,0.6074312940307179,-0.6502053141593933,-0.52863609790802,1.1987212990224012,1.440697694661803,0.3815124668970793,1.382338970981763,1.3759918055777158,0.5444134314003257,-0.184359876948382,1.573470954567469,1.108651181856113,-1.1046276653062308,1.9784527220330856,2.6206854035914144,1259,1
258,0.1792553961277008,-0.0933089181780815,0.5107574617348685,1.985428816694952,2.480043411386133,0.3513461660819735,-6.072369268935556,1.46405029296875,2.103570938110352,0.4566868748359229,2.377528103503755,2.178010435043148,0.2880094178212248,0.2490375477192173,0.4148167073726654,0.5402683615684509,0.794991211034652,2.1988121027200567,1.5925825476180242,0.7343127645524541,-7.486696604410074e-05,-0.2723213047569044,-0.184910077054385,-0.4320900039259414,7.227875906882943,2.4805076893503406,-0.7164520522868005,-1.0610163007859144,1260,1
263,0.6672924160957336,-0.299210786819458,3.7655545678551983,6.047476127982945,8.201693774122345,2.54600088329061,-10.737053224338288,4.435874938964844,7.792575836181641,3.225517002477437,6.641149782706268,5.227254428219473,1.581815776502118,1.7509716016746646,0.2853409051895141,-0.1525144428014755,0.6669232533645483,1.2371154524391133,0.0404500390173636,0.8793014184504543,-0.1486523715259224,-0.5321334955497083,-0.4706231191689367,-0.5882211307443033,1.0974548033276488,-1.5178754337451312,-0.0069806299206378,-0.607239815223545,1267,1
268,0.0162637811154127,0.0078990207985043,0.300596543615394,1.023161796141575,1.1211597916767762,0.2295639075420853,-5.566484855886576,0.9638733863830566,1.4557709693908691,0.2940521966091869,1.2415024649503843,0.8682941105034954,0.188078339319393,0.1644461941858239,0.3248323202133178,0.2297338247299194,1.4645375571643402,1.4880314094762417,0.7267953599438909,1.1211641391324936,0.3859354016200166,1.329999060408709,0.8939544399938222,2.037694521035512,2.0202735057695,-0.322601124503914,0.9996458377469488,-0.6854539026012745,1275,1
272,-0.0066281054168939,0.0067182402126491,0.482506711421918,0.7820714754891087,1.0041719535041358,0.3371635386803607,-4.8938016604441845,0.6549946665763855,1.007606029510498,0.4815921281933003,0.9499220637708669,0.8873930478596929,0.3054751351274678,0.214840808615416,-0.1350356787443161,-1.129041075706482,1.7117951916114336,1.711620475112172,2.321346448888615,2.2174053304878485,-0.1047343776337186,1.8790085987624856,3.568430785892251,2.956348255651622,2.911038377160711,6.382980911351675,6.851646627327728,-0.3476050331468459,1283,1
274,0.0873511657118797,-0.0083014238625764,0.4120379876757539,0.7631574800429014,0.8713946734584288,0.2765773953108124,-5.028329484410947,1.0158936977386477,1.2251074314117432,0.3049492170667431,0.80643779924238,0.5706913139672685,0.2028606552808524,0.5230160678301398,0.3063148260116577,0.2568742334842682,1.225962779140091,1.0831299829452186,0.7985672341484324,0.8779787090859246,0.4571684673363573,0.1107821109785462,0.220356608633772,2.006938893065445,0.3871714640618942,0.413950826150141,0.330673838177657,-1.3217560437488316,1286,1
280,0.0088512962684035,-0.0185627583414316,0.4325027449016817,0.9727889657089912,1.120854749901544,0.2777848147859045,-5.816328878387276,0.5998768210411072,0.978140354156494,0.3476436654068762,1.0327790463696556,0.8652471620524624,0.2287856244524559,0.2434459010078026,0.5639404058456421,-0.0706947520375251,1.4318816397418757,0.8676642674141293,1.0743519971744009,1.3656691986928178,-0.1061113006335083,0.7682084595492742,0.8953296384761082,3.2184960967219114,-0.4640695728364976,1.201016974652025,1.8200292648282683,0.4520672766578646,1296,1
281,0.031847596168518,0.0121102770790457,0.6397173640037822,1.6307092643880945,2.109193064170651,0.4612808285152051,-4.826921706904998,0.8502225279808044,1.2006009817123413,0.5415939387249019,1.9369208548825487,2.21235984638782,0.4043499294917283,0.6706209141901074,0.1772247850894928,0.9574504494667052,1.050171471054602,2.230009507822198,2.0072907147386174,1.9759019686829984,-0.41513274394359,0.1923232439478677,1.802979735549851,0.4589723292096437,6.929431163684489,4.090590149308767,5.124351008518215,-0.7090119531240768,1297,1
282,-0.0494641251862049,0.0109597481787204,0.4345876467633331,0.5690677773716986,0.6564607240314467,0.2975421979384856,-4.531864111020993,0.9230329990386964,1.373776078224182,0.3255039563041709,0.6883482990196997,0.5132252385224693,0.2073750823720814,0.452469444837476,0.0322043001651763,0.2454662173986435,0.6764343952081702,1.6520884997309833,0.8427049909035369,0.7006669830958344,-0.7840466194654541,-0.4285416467047005,-0.2272298765402327,-0.3983841093250793,2.860667437722342,-0.2316465765697493,0.2030415102517091,-0.2958582678291162,1298,1
284,-0.0252782478928565,-0.0139536177739501,0.3459396509976554,1.1440989369036387,1.567872149727653,0.257752498049738,-5.7237548857301785,1.0651406049728394,1.519156813621521,0.3098708354388599,1.4803037557363452,1.1168261481685426,0.1770939773764884,0.2943965233763637,-0.098934382200241,0.2995380759239197,1.0848384949195478,2.0190917375085142,0.9670358561819438,0.962862528474814,-0.9553599560943048,0.4341120419342541,1.2074439333763642,0.702145394391612,5.030482341494649,0.6366859730136358,0.5725266175601664,0.3494359445578165,1300,1
287,0.8771858215332031,0.0635251626372337,0.5074615511177343,3.625171831877465,5.578293354493482,0.2929238703197036,-8.198496022471627,1.0801451206207275,1.545164704322815,0.3267884354712003,4.205371903515657,4.8759247296374415,0.1800533314861167,0.862372572836172,-0.3115324079990387,-0.0684894323348999,0.5273754252747382,1.1912998147211016,1.237177802221391,1.102181715660073,-0.6414895564219878,-0.3906548353149284,-0.8287288451056671,-0.3453218014483328,0.7240116819740305,0.3334055445003807,1.477315320964342,-1.142047566294622,1303,1
290,-0.522795557975769,0.3460153341293335,2.7827015798605665,9.269892387089213,10.0921747573711,2.545262196003873,-9.983102311377444,7.3616228103637695,12.55580234527588,2.374315516016731,9.940451071007953,11.68555760010704,1.1303803622662925,1.5738986015961838,0.1263194531202316,0.6331861019134521,0.2232929430232732,0.4378058213543896,0.6711687001601708,0.4187673865372395,0.5355776767556887,-0.9004672833171985,-1.1927233292193553,-1.6618955797432973,-1.3864609825026617,-1.5,-0.4084853786634612,-0.5443584147676943,1307,1
292,0.0058018611744046,-0.0297450646758079,0.5182817488039774,0.8394237022298118,0.8276825003275116,0.3252818519532263,-5.731164299878028,1.2133468389511108,2.008695602416992,0.3965510496536173,0.9439031430955002,0.6228428428161084,0.2821903769222632,0.2292592801567346,0.0106467455625534,-0.0041344845667481,0.9484904436751214,1.0438096403918269,0.9786265592671864,1.271277000156126,0.195120794414851,-0.1632956354070787,0.0548651710325076,0.0811808412573706,0.3420121167510959,0.4987973755631754,1.060808414292346,-0.4280254589328858,1309,1
304,0.1725377291440963,0.0054917009547352,0.5219329029726978,1.7183525892931035,2.3849289014967314,0.3192627560748022,-8.802207955825029,1.6660761833190918,2.7558140754699707,0.4401745824413076,2.67682176643977,2.1701651682491043,0.2634828827083403,0.6716680207747155,0.0410996712744236,-0.3739972412586212,1.1768380315931335,2.62405329324566,1.3324103916308625,1.589394064637888,-0.5346631554634982,0.4397463076547359,0.5977411109788262,1.2285197095322171,7.124014624215393,1.3442169619698705,3.98456159419954,0.230573047805918,1322,1
359,2.4242215156555176,-0.2285287976264953,1.228800360433911,7.470742942853167,5.320008453917699,0.6365969086208543,-8.422003020356273,4.1665239334106445,6.136862754821777,1.0944048008210294,9.246623212567547,4.8524810137575445,0.4598074381595756,0.8192965995076525,-0.8740074038505554,-1.319147706031799,1.1216845395060884,1.3053607385523127,1.6825857546785798,0.628110696664907,0.1446459380755556,2.715438746680671,3.493170353567808,0.1533124606030287,0.5726889559210573,2.7299981965475704,-0.9432616599180212,-0.7772127649978264,1381,1
375,0.1992980986833572,0.0291712135076522,0.4908232330534926,1.926002040350816,4.950583738456259,0.3341160417567517,-8.863909094059858,1.324942111968994,1.996317863464356,0.3333230403972013,2.87675936653629,4.290178205557663,0.2318532584784534,1.944008673732184,0.1038768962025642,-0.2023095190525055,0.6190653383370031,2.665933808039474,0.9344217796904148,0.766468682543879,0.2399944854967216,-0.69476315488434,-0.0260286469817114,0.3646400113701324,7.73469495286383,-0.3786868600352742,0.0781568547658593,-1.4620601161882458,1400,1
379,0.1214907392859458,-0.0170064456760883,0.5290935533706196,1.5149654221056716,1.90022105811548,0.3788774587414532,-5.179081368354874,1.2981746196746826,1.8862366676330569,0.4254119791013636,1.915562797390001,1.4919881486745563,0.2844439557266054,0.3727174622771103,0.2822844386100769,0.0834557116031646,1.0572629916941922,1.7747449922544885,0.7675883872599123,0.900975761930602,0.3456468847546406,0.0393337925357211,0.1291732994510614,0.7944559554278774,2.922585942412903,0.1089212067740503,0.2477284223843119,-0.9154389463123648,1405,1
383,0.0425689220428466,-0.0055358884856104,0.6851525759189013,0.2814038782885529,0.3649953330925991,0.5393133255615391,-4.014066411839037,1.3074417114257812,1.9860751628875728,0.7252794068029895,0.3394629836633449,0.2745987170285462,0.5813523696439509,0.1594461442346691,-0.1818684786558151,-0.0855818316340446,2.2121292765964675,1.315101521428243,0.8726849523281052,1.7446285466370055,-0.2114441705777898,3.258324109804044,2.6206079230831767,5.025544784850396,1.323932522608121,0.1466751134669941,2.4035960347617102,-0.0670125667165333,1411,1
387,0.0799976959824562,0.0195402447134256,0.4074325266469519,2.7710043637529744,4.097862495051295,0.2969040656618604,-7.954247707374265,0.8590520024299622,1.3103312253952026,0.2951135325932765,2.995569819845165,3.03035994125198,0.2165605518414357,1.5694336811836205,0.1469307541847229,-0.065086081624031,0.7790000971228063,1.093002316501789,1.3638032984670705,0.5606357803105038,-0.0841959534805091,-0.4136256036183283,0.0939297885248811,0.216685226834397,0.4040521178967551,2.486955843518168,-0.7743828227044172,-0.992859622199493,1417,1
392,-0.1336068361997604,-0.1009032279253006,1.4043023370830972,1.353925677737609,1.6131249893475488,0.9064210540824272,-5.613563183127456,1.88936460018158,3.185588121414185,0.8679896198588574,1.4546679745965492,0.970575588104608,0.572686589998174,0.3049214390174977,0.0946143791079521,0.0519532449543476,0.2886926331512761,0.7749529951735888,0.0824124854035754,0.6775388996042083,-0.4184975526392773,-1.003765171091742,-1.1207706847931391,-0.7779510914625991,-0.6351142819906492,-1.1994174464979208,-0.1378340599696992,-0.6586812465124363,1426,1
398,0.1759345978498459,-0.0214034263044595,0.4125995681021854,2.06209469030542,5.065360321287804,0.252176461784094,-8.367677463932154,1.4235299825668335,2.2469842433929443,0.4744657828799662,3.3724935005349828,3.441715707008851,0.3042354903469071,1.4892352376970033,1.592270016670227,1.198233723640442,3.63002190262046,3.373795610461758,0.3893014086494373,3.483142024074251,0.4145824845138551,8.275659711270757,11.295912774944057,16.239456266253644,12.541991649606368,-0.9351061408831552,14.664444565622087,-1.2872099101506516,1432,1
404,-0.0227442700415849,-0.0214351899921894,0.5196077624857065,2.5949271947452286,3.943523147806881,0.3620887364353217,-8.650638155062296,1.20643150806427,2.011739492416382,0.3857448691582652,3.733647421293945,4.108528315532195,0.2268780002477065,0.8277300073074328,-0.2246268391609192,-0.2525838613510132,0.7990583581546613,2.2237218090825444,2.3566845483556302,0.6196386200581457,-0.0153235803478725,-0.3309858100454335,-0.4134204987736969,0.0173272193960078,6.263321422084582,7.281980906703691,-0.6210435920653858,-1.3666594296969328,1440,1
409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448,1
